entity	month	year	pool_type	asset_class_std	engine_bucket	component_source	amount_kNIS	share_used	share_rule_used	dep_rate_annual_used	dep_rate_monthly_used	notes
HPC	2018-04	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	183.40424317948717	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-05	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.0641025641025641	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-05	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	983.4971924999999	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-05	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	767.760324102564	0.0641025641025641	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-05	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	229.25530397435895	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-06	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.07692307692307693	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-06	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1180.196631	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-06	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	921.312388923077	0.07692307692307693	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-06	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	275.10636476923077	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-07	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.08974358974358974	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-07	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1376.8960695	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-07	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1074.8644537435898	0.08974358974358974	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-07	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	320.95742556410255	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-08	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.10256410256410256	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-08	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1573.5955079999999	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-08	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1228.4165185641025	0.10256410256410256	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-08	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	366.80848635897433	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-09	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.11538461538461539	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-09	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1770.2949465000002	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-09	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1381.9685833846156	0.11538461538461539	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-09	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	412.6595471538462	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-10	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.1282051282051282	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-10	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1966.9943849999997	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-10	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1535.520648205128	0.1282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-10	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	458.5106079487179	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-11	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.14102564102564102	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-11	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	2163.6938235	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-11	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1689.0727130256412	0.14102564102564102	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-11	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	504.3616687435897	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-12	2018	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.15384615384615385	hpc_operator_linear_backloaded	0.09414433931694423	0.008205755847094931	Residual after mapped undated pools
HPC	2018-12	2018	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	2360.393262000002	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-12	2018	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1842.6247778461523	0.15384615384615385	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2018-12	2018	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	550.2127295384615	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total | proportionally rescaled to annual authoritative total
HPC	2019-01	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.01282051282051282	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-01	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	135.56162378205127	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-01	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	120.79575785897435	0.01282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-01	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	64.47595169230769	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-02	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.02564102564102564	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-02	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	271.12324756410254	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-02	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	241.5915157179487	0.02564102564102564	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-02	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	128.95190338461538	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-03	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.038461538461538464	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-03	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	406.6848713461539	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-03	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	362.38727357692306	0.038461538461538464	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-03	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	193.4278550769231	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-04	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.05128205128205128	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-04	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	542.2464951282051	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-04	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	483.1830314358974	0.05128205128205128	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-04	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	257.90380676923075	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-05	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.0641025641025641	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-05	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	677.8081189102563	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-05	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	603.9787892948717	0.0641025641025641	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-05	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	322.3797584615384	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-06	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.07692307692307693	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-06	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	813.3697426923078	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-06	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	724.7745471538461	0.07692307692307693	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-06	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	386.8557101538462	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-07	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.08974358974358974	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-07	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	948.931366474359	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-07	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	845.5703050128204	0.08974358974358974	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-07	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	451.33166184615385	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-08	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.10256410256410256	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-08	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1084.4929902564102	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-08	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	966.3660628717948	0.10256410256410256	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-08	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	515.8076135384615	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-09	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.11538461538461539	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-09	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1220.0546140384618	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-09	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1087.1618207307693	0.11538461538461539	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-09	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	580.2835652307692	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-10	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.1282051282051282	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-10	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1355.6162378205127	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-10	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1207.9575785897434	0.1282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-10	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	644.7595169230768	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-11	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.14102564102564102	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-11	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1491.1778616025642	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-11	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1328.7533364487178	0.14102564102564102	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-11	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	709.2354686153847	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-12	2019	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.15384615384615385	hpc_operator_linear_backloaded	0.09494823065440372	0.008279132077057993	Residual after mapped undated pools
HPC	2019-12	2019	mapped_undated	equipment	mapped_undated::equipment	HPC_2019_AR	1626.7394853846138	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-12	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2019_AR	1449.5490943076923	0.15384615384615385	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2019-12	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2019_AR	773.7114203076924	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2020-01	2020	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.01282051282051282	hpc_operator_linear_backloaded	0.10494472594464471	0.009196600517260345	Residual after mapped undated pools
HPC	2020-01	2020	mapped_undated	equipment	mapped_undated::equipment	HPC_2020_AR	431.38461538461536	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-01	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2020_AR	150.28205128205127	0.01282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward
HPC	2020-01	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2020_AR	50.19230769230769	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-02	2020	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.02564102564102564	hpc_operator_linear_backloaded	0.10494472594464471	0.009196600517260345	Residual after mapped undated pools
HPC	2020-02	2020	mapped_undated	equipment	mapped_undated::equipment	HPC_2020_AR	862.7692307692307	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-02	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2020_AR	300.56410256410254	0.02564102564102564	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward
HPC	2020-02	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2020_AR	100.38461538461539	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-03	2020	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.038461538461538464	hpc_operator_linear_backloaded	0.10494472594464471	0.009196600517260345	Residual after mapped undated pools
HPC	2020-03	2020	mapped_undated	equipment	mapped_undated::equipment	HPC_2020_AR	1294.1538461538462	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-03	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2020_AR	450.84615384615387	0.038461538461538464	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward
HPC	2020-03	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2020_AR	150.5769230769231	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-04	2020	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.05128205128205128	hpc_operator_linear_backloaded	0.10494472594464471	0.009196600517260345	Residual after mapped undated pools
HPC	2020-04	2020	mapped_undated	equipment	mapped_undated::equipment	HPC_2020_AR	1725.5384615384614	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-04	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2020_AR	601.1282051282051	0.05128205128205128	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward
HPC	2020-04	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2020_AR	200.76923076923077	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward
HPC	2020-05	2020	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.0641025641025641	hpc_operator_linear_backloaded	0.10494472594464471	0.009196600517260345	Residual after mapped undated pools
