reform	target	spec_name	event_time	beta	se	t	pvalue	n_obs	r2
haifa_comp	Haifa-Bayport terminal	baseline	0	-4.38339105982706	6.20405441614624e-15	-706536526891052.4	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	1	1.054868009030719	3.067936225034959e-14	34383635501376.785	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	2	1.0548680090307299	8.520099221671068e-15	123809357330915.67	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	3	1.0548680090307263	8.971103599854705e-15	117585088310407.08	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	4	0.42841495247650374	2.4037914726871595e-14	17822467437143.605	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	5	0.4284149524765174	3.678362347535979e-14	11646893698863.01	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	6	0.42841495247650907	1.9544447840856512e-15	219200335545388.47	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	7	0.2785827002778496	1.312421215156024e-14	21226622753483.223	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	8	0.2785827002778509	1.5548951273723876e-14	17916494519384.527	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	9	0.2785827002778496	8.259569393377626e-15	33728477479856.54	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	10	-0.1621747226283059	1.1515838869709967e-14	-14082753715395.67	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	11	-0.1621747226283068	1.6877156283487577e-14	-9609126081683.367	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	12	-0.16217472262831745	1.7725978823608135e-14	-9148985466028.367	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	baseline	13	-0.030791082253798674	1.3163598464601806e-14	-2339108286886.666	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-24	2.6622104089939396	2.6339314905203574e-14	101073639104713.22	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-23	2.7407284258101363	2.845925400868191e-14	96303593375077.14	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-22	2.425277557596302	2.780927138585888e-14	87211114737424.03	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-21	2.486651882136271	6.665831339461087e-15	373044524456466.3	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-20	2.7015634448760633	1.7658779754355084e-14	152986983384839.6	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-19	2.6609798540708534	2.189940122259004e-14	121509251646842.05	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-18	2.6771341666987287	3.748854401381233e-14	71412060327345.9	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-17	2.4866753886670483	4.173854751794345e-14	59577429894943.61	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-16	2.5748783404791036	2.1362969647325736e-14	120529981692008.47	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-15	2.581082568329984	1.438501974835026e-14	179428503643590.38	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-14	2.513765418217683	1.8109659785427302e-14	138807986897715.75	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-13	2.7613449985092435	6.1226139107109976e-15	451007533510891.94	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-12	2.6650255528633977	2.909116062417175e-14	91609461282511.94	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-11	2.5793418137738167	2.7096224384192162e-15	951919270080519.1	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-10	2.488525853022537	2.9425739889641475e-14	84569695183724.31	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-9	2.605516393783894	1.6911309156484765e-14	154069467341314.0	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-8	2.6410360570863887	2.041085719384217e-14	129393686507354.19	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-7	2.554860243528534	3.9953540651331504e-14	63945778068192.055	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-6	2.6366626512114633	1.7716480463258953e-14	148825420301705.25	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-5	2.726828012254867	5.710107201130214e-15	477544101398856.44	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-4	2.6302369579841516	6.5037260567649725e-15	404420010164521.2	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-3	2.6711277717758772	3.166928607840231e-14	84344426494587.83	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	-2	-2.5980729957950874	1.260377390141927e-14	-206134528920939.06	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	0	-4.377713872604372	6.4482383084521645e-15	-678900757570667.1	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	1	1.0605451962534065	3.0290935726737186e-14	35011965487658.574	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	2	1.0605451962534171	1.0233353258079916e-14	103636136612018.73	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	3	1.0605451962534147	4.045874135449468e-15	262130051689211.94	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	4	0.43409213969919125	2.3617591582051385e-14	18380034144933.195	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	5	0.434092139699204	3.6826933753358816e-14	11787354945335.693	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	6	0.4340921396991959	4.058851928061618e-15	106949489016344.8	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	7	0.2842598875005373	1.382074676616699e-14	20567621439704.1	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	8	0.28425988750053777	1.030138146517163e-14	27594346298271.145	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	9	0.28425988750053754	1.030138146517176e-14	27594346298270.777	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	10	-0.15649753540561928	1.3267801051290799e-14	-11795288066246.21	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	11	-0.15649753540562084	1.4475318229490286e-14	-10811336436582.889	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	12	-0.15649753540563083	2.1174261007622734e-14	-7390932573717.294	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	baseline	13	-0.02511389503111161	1.0665550912608088e-14	-2354673962638.318	0.0	91	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-24	-0.3238334074862381	6.666789725223431e-15	-48574114503871.67	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-23	-0.44082394824760396	9.535195628826591e-15	-46231243218011.68	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-22	-0.47634361155010474	1.3846305400262764e-15	-344022176154705.56	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-21	-0.39016779799224466	8.351924859133546e-15	-46715913346078.87	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-20	-0.47197020567517933	3.820315353946839e-15	-123542211034379.17	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-19	-0.5621355667185757	7.728919057705257e-15	-72731459926231.36	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-18	-0.46554451244785966	1.2142066528006545e-14	-38341456240092.9	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-17	-0.5064353262395924	8.883789384560509e-15	-57006678604937.05	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-16	4.762765441331377	6.672691363682324e-15	713769779200913.8	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-15	4.778050539357038	1.785948793735699e-14	267535696214599.12	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-14	4.35259997757325	4.3804249423808616e-14	99364788458343.3	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-13	-1.0856590912845259	1.8601394395877134e-14	-58364392914821.18	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-12	-1.0856590912845232	1.7037953186704442e-14	-63720041919807.41	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-11	-1.0856590912845308	2.0945238834481174e-14	-51833216124385.3	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-10	-0.45920603473030397	2.681003142956588e-14	-17128142349877.865	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-9	-0.4592060347303071	1.4280075069798825e-14	-32157116295662.184	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-8	-0.4592060347303133	1.4042057149534808e-14	-32702190985280.676	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-7	-0.30937378253164727	1.0159933184487616e-14	-30450375697746.242	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-6	-0.30937378253165626	9.450955975916253e-15	-32734654919568.918	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-5	-0.3093737825316506	1.513935105213743e-14	-20435075550214.688	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-4	0.1313836403745121	8.708514158136337e-15	15086803327036.08	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-3	0.13138364037451558	1.8278662050214723e-14	7187814951312.161	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	-2	0.13138364037451078	1.07051377917201e-14	12272951822827.502	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	0	6.217248937900877e-15	1.379993456443325e-14	0.45052742162449616	0.6523301862875484	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	1	8.620610659351278e-15	1.765727453859528e-14	0.4882186455507809	0.6253949789441737	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	2	-0.4576488180739062	2.8121594783278797e-14	-16273928331618.87	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	3	-0.45764881807390767	1.7477399479358287e-14	-26185178098973.742	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	4	-0.45764881807391156	7.021028574738051e-15	-65182588733586.81	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	5	0.013841015435936133	5.192754570798276e-15	2665447643871.2896	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	6	0.013841015435934079	1.3381422239676517e-14	1034345616484.2365	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	7	0.013841015435935189	4.354257078951373e-15	3178731798552.5312	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	8	-0.04969681262761583	6.4909432135170866e-15	-7656331444115.015	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	9	-0.049696812627616604	1.2195375091361723e-14	-4075054047564.15	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	baseline	10	-0.04969681262761583	8.438226177592086e-15	-5889485726228.448	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-24	-0.34390860587436833	6.26802385583123e-15	-54867150123308.055	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-23	-0.46089914663573417	1.0135082506346214e-14	-45475618609630.08	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-22	-0.4964188099382345	1.496936152024291e-15	-331623235411164.75	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-21	-0.410242996380374	7.64299237362239e-15	-53675704007792.914	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-20	-0.4920454040633091	3.9497730400705594e-15	-124575614616712.03	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-19	-0.582210765106705	9.462753265996051e-15	-61526571468248.19	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-18	-0.4856197108359894	1.2627172508245166e-14	-38458309690383.516	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-17	-0.5265105246277226	9.566333413195248e-15	-55037860576914.914	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-16	4.742690242943247	7.588435179913722e-15	624989227752377.0	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-15	4.800442106789953	1.660142049403327e-14	289158515593005.06	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-14	4.3525999775732505	4.476398408544853e-14	97234418841377.31	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-13	-1.0856590912845276	1.802625034691897e-14	-60226562395994.21	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-12	-1.0856590912845228	1.679198353056469e-14	-64653415679476.53	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-11	-1.0856590912845312	2.043616544101625e-14	-53124403128268.25	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-10	-0.45920603473030397	2.4878185835071486e-14	-18458180101016.375	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-9	-0.45920603473030686	1.234986172233436e-14	-37183091200110.06	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-8	-0.45920603473031196	1.2981886427074967e-14	-35372827925269.305	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-7	-0.30937378253164816	6.8999672821581125e-15	-44836992681345.71	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-6	-0.3093737825316554	9.179579925148587e-15	-33702389984544.703	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-5	-0.3093737825316508	1.6123168462026523e-14	-19188150471806.56	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-4	0.13138364037451122	8.537502841930025e-15	15389001070576.52	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-3	0.13138364037451558	1.6420931774089754e-14	8000985704223.137	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	-2	0.1313836403745121	1.0385509141643998e-14	12650669175927.799	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	0	5.329070518200751e-15	9.36137143299538e-15	0.5692617322519373	0.5691785325045313	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	1	9.06469986920134e-15	1.7657274538579156e-14	0.5133691413924608	0.6076931272220811	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	2	-0.4576488180739058	2.847149969252498e-14	-16073927366532.742	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	3	-0.45764881807390767	1.3754062078824833e-14	-33273720552598.367	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	4	-0.45764881807391156	7.569675526022705e-15	-60458181661899.0	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	5	0.013841015435935689	4.6806857164151036e-15	2957048662206.7847	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	6	0.013841015435935855	1.1483650817489147e-14	1205280067803.5713	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	7	0.013841015435935855	2.9028380525913607e-15	4768097697899.473	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	8	-0.04969681262761583	4.543660249387911e-15	-10937616348913.988	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	9	-0.04969681262761616	1.404205714952304e-14	-3539140462001.6226	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	baseline	10	-0.04969681262761583	7.597454245161816e-15	-6541245399307.745	0.0	95	1.0
haifa_priv	Haifa-Legacy terminal	baseline	-24	1.3680972369831048				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-23	1.2819214234252376				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-22	1.363723831108179				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-21	1.4538891921515757				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-20	1.3572981378808615				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-19	1.3981889516725898				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-18	-3.8710118158983757				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-17	-4.0813933048295645				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-16	-2.9017333183821705	3.0391091843954237	-0.9547973245849074	0.3396802006383923	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-15	0.7237727275230306	0.75803807665434	0.9547973245848781	0.3396802006384072	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-14	0.7237727275230232	0.7580380766543197	0.9547973245848941	0.3396802006383991	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-13	0.7237727275230217	0.7580380766543204	0.954797324584891	0.33968020063840076	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-12	0.30613735648687657	0.3206307229861383	0.9547973245848672	0.33968020063841264	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-11	0.306137356486874	0.32063072298613177	0.9547973245848788	0.33968020063840687	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-10	0.30613735648687923	0.32063072298613843	0.9547973245848752	0.33968020063840854	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-9	0.20624918835443617	0.2160135801010063	0.9547973245848508	0.3396802006384211	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-8	0.20624918835443484	0.21601358010100266	0.9547973245848607	0.3396802006384161	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-7	0.2062491883544412	0.21601358010101607	0.9547973245848309	0.33968020063843096	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-6	-0.08758909358300038	0.09173579704056803	-0.9547973245849287	0.33968020063838156	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-5	-0.08758909358300745	0.09173579704056925	-0.9547973245849932	0.33968020063834903	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-4	-0.0875890935829986	0.09173579704055981	-0.9547973245849949	0.33968020063834803	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-3	3.2496646015641163e-15	4.877069466877676e-10	6.663150122494703e-06	0.999994683575391	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	-2	8.881784197001252e-16				117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	0	0.30509921204928014	0.3195434299964418	0.9547973245848851	0.33968020063840365	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	1	0.3050992120492708	0.3195434299964274	0.954797324584899	0.33968020063839666	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	2	0.3050992120492708	0.3195434299964357	0.9547973245848741	0.3396802006384092	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	3	-0.00922734362395683	0.009664190908749128	-0.9547973245854638	0.3396802006381109	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	4	-0.009227343623951167	0.009664190908738934	-0.9547973245858851	0.33968020063789783	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	5	-0.009227343623961048	0.009664190908752012	-0.9547973245856154	0.3396802006380343	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	6	0.03313120841841233	0.03469972900565445	0.9547973245846813	0.3396802006385068	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	7	0.03313120841840264	0.03469972900563955	0.954797324584812	0.3396802006384406	117	0.9473313190845971
haifa_priv	Haifa-Legacy terminal	baseline	8	0.033131208418423874	0.03469972900566738	0.954797324584658	0.33968020063851845	117	0.9473313190845971
haifa_comp	Haifa-Bayport terminal	porttr	-24	2.6265032548696543	1.8687188896129084e-11	140551009007.7655	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-23	2.7051351928262926	4.4886089697023753e-11	60266670834.67645	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-22	2.3897982457346916	2.556766160429895e-11	93469566467.23103	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-21	2.4512864914062895	3.0694962598015653e-11	79859569255.99117	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-20	2.6663119752680906	1.0532832317884244e-11	253142924409.87793	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-19	2.6258423056023767	4.1759914795756915e-11	62879493850.62395	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-18	2.642110539363248	4.86014851634612e-11	54362753123.22344	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-17	2.451765682452727	4.253256753621735e-11	57644431654.99	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-16	2.5400825553843243	1.5546006300939292e-11	163391324190.4998	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-15	2.546400704387821	5.5156095236636826e-11	46167167807.34693	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-14	2.479197475386748	4.81856194327496e-12	514509827739.5494	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-13	2.726890976819711	3.594879326617853e-11	75854868246.30728	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-12	2.630685452286026	2.3158488380442685e-11	113594868934.00334	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-11	2.545115634336773	2.653338344606324e-11	95921262341.47466	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-10	2.4544135947172627	2.2091396019310208e-11	111102693219.19931	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-9	2.571518056620379	6.32339266225358e-11	40666746380.79365	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-8	2.6071516410335605	3.075923470923779e-11	84759964468.5102	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-7	2.521089748617609	3.5383294690589157e-11	71250847911.80115	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-6	2.6030060774124104	2.1388262506382915e-11	121702549547.23851	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-5	2.6932853596043302	5.2208700677538236e-11	51586906485.93488	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-4	2.5968082264569636	2.5373329798055865e-11	102344006369.07869	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-3	2.6378129613806665	2.9380499970998166e-11	89781078061.45172	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-2	-2.631273885068342	1.983399102987281e-11	-132664872193.66336	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	0	-4.199826146007749	1.432597230474821e-10	-29316168261.862095	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	1	1.2385468439735854	4.0051895325329025e-11	30923551405.326927	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	2	1.238660765095159	1.5106613345916006e-10	8199460307.429028	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	3	1.2387746862333346	1.0235041553601688e-10	12103269730.228039	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	4	0.6124355507911639	5.5627230832351884e-11	11009635777.788553	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	5	0.6125494719389535	5.554980064297935e-11	11027032767.873137	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	6	0.61266339306225	1.0393960938693637e-10	5894416928.021018	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	7	0.46294506200481234	1.1273658557808369e-10	4106431462.607735	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	8	0.46305898312577276	8.973028379025007e-11	5160565235.7926445	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	9	0.4631729042586641	1.5107002740610184e-10	3065948369.848222	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	10	0.02252940247934676	4.935719541796009e-11	456456293.5265314	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	11	0.022643323608764865	4.791233762533551e-11	472599015.8491312	0.0	91	1.0
